"Date","Price","Volume","Market_cap"
"2022-05-02 00:00:00 UTC+0","2832.51310690","14489173444.820097","341626180826.61190000"
"2022-05-01 00:00:00 UTC+0","2738.17413595","12618462103.401344","330211251741.10095000"
"2022-04-30 00:00:00 UTC+0","2817.48988219","17902735173.807156","340291788026.59690000"
"2022-04-29 00:00:00 UTC+0","2932.45508361","18249410920.251778","353388170472.60077000"
"2022-04-28 00:00:00 UTC+0","2889.59222302","17036298768.907473","348355348857.35516000"
"2022-04-27 00:00:00 UTC+0","2806.74883596","17750798288.906208","338098235743.85790000"
"2022-04-26 00:00:00 UTC+0","3008.33634709","22037549638.799118","362590296737.94165000"
"2022-04-25 00:00:00 UTC+0","2922.90186520","9196851418.265764","352895958715.27520000"
"2022-04-24 00:00:00 UTC+0","2940.68797777","8633203957.829890","354358143094.83830000"
"2022-04-23 00:00:00 UTC+0","2967.08528524","16155619718.968117","357702343019.61290000"
"2022-04-22 00:00:00 UTC+0","2987.48887603","20529419340.296413","359917773311.25700000"
"2022-04-21 00:00:00 UTC+0","3079.67647760","15155965878.384497","370910549448.97550000"
"2022-04-20 00:00:00 UTC+0","3104.68844753","13472639207.148006","373782979942.61957000"
"2022-04-19 00:00:00 UTC+0","3061.89057115","18188817400.079117","368758484169.85400000"
"2022-04-18 00:00:00 UTC+0","2995.71942102","9543306566.221930","360748880962.95123000"
"2022-04-17 00:00:00 UTC+0","3066.35801414","9063939048.316748","369787917596.87670000"
"2022-04-16 00:00:00 UTC+0","3045.42807480","12543243551.278517","366695398817.36127000"
"2022-04-15 00:00:00 UTC+0","3023.41721189","15895586504.785799","363962080917.91280000"
"2022-04-14 00:00:00 UTC+0","3121.39982346","15452917855.240620","375767680796.00610000"
"2022-04-13 00:00:00 UTC+0","3038.20942200","18977679663.550360","365661388410.71890000"
"2022-04-12 00:00:00 UTC+0","2992.70210643","21142997359.759180","360149250762.05140000"
"2022-04-11 00:00:00 UTC+0","3219.15955345","10005373137.102016","388982079663.26290000"
"2022-04-10 00:00:00 UTC+0","3265.93806773","9316769843.733870","392551461530.81824000"
"2022-04-09 00:00:00 UTC+0","3192.02509129","17523939555.353264","382662893229.39140000"
"2022-04-08 00:00:00 UTC+0","3232.83498900","16149775914.530878","388867320187.21070000"
"2022-04-07 00:00:00 UTC+0","3171.37110450","26109763334.730090","382808702033.78950000"
"2022-04-06 00:00:00 UTC+0","3422.96988375","15114055501.978980","412944890807.96020000"
"2022-04-05 00:00:00 UTC+0","3520.96711750","16925919013.954468","423367935034.98956000"
"2022-04-04 00:00:00 UTC+0","3521.58472478","14019828281.404171","423410516389.85480000"
"2022-04-03 00:00:00 UTC+0","3440.33623849","22091140764.533768","413595262456.15560000"
"2022-04-02 00:00:00 UTC+0","3451.19609087","19701116865.137077","414854897478.46454000"
"2022-04-01 00:00:00 UTC+0","3283.30284257","16222256121.186861","394628513775.20610000"
"2022-03-31 00:00:00 UTC+0","3383.78876178","14183468637.659800","407460530687.74790000"
"2022-03-30 00:00:00 UTC+0","3401.18443104","17936369661.586555","408153998267.82740000"
"2022-03-29 00:00:00 UTC+0","3328.93412469","18514225350.606620","399977979554.21063000"
"2022-03-28 00:00:00 UTC+0","3285.17309673","11980084883.788645","394486853105.00860000"
"2022-03-27 00:00:00 UTC+0","3140.87571051","7615867102.157496","377825418684.37590000"
"2022-03-26 00:00:00 UTC+0","3106.07205416","15532463157.187360","373074920726.75110000"
"2022-03-25 00:00:00 UTC+0","3106.65702358","16202188701.767122","373177111114.70270000"
"2022-03-24 00:00:00 UTC+0","3028.83525771","14257143986.392630","363715804798.51300000"
"2022-03-23 00:00:00 UTC+0","2969.78498366","15671928047.784338","356813271188.88025000"
"2022-03-22 00:00:00 UTC+0","2896.58693243","13890729058.800070","347666776668.26740000"
"2022-03-21 00:00:00 UTC+0","2860.64196090","11304953073.460001","343170506313.24133000"
"2022-03-20 00:00:00 UTC+0","2947.22615822","10359721811.614828","353770129278.67426000"
"2022-03-19 00:00:00 UTC+0","2945.74591019","14540256794.800894","353539105454.53270000"
"2022-03-18 00:00:00 UTC+0","2817.40107497","12593189074.637096","338097336083.82620000"
"2022-03-17 00:00:00 UTC+0","2771.75945729","19785262485.166782","333204590005.19270000"
"2022-03-16 00:00:00 UTC+0","2620.36385242","12439580087.508198","314931220494.93384000"
"2022-03-15 00:00:00 UTC+0","2591.54204096","10951215810.637651","310467033555.37006000"
"2022-03-14 00:00:00 UTC+0","2518.49284527","8570037700.961715","302103577555.32056000"
"2022-03-13 00:00:00 UTC+0","2579.45813569","6288630630.865574","309539252974.53160000"
"2022-03-12 00:00:00 UTC+0","2562.83235354","12313723771.430836","307992205234.73090000"
"2022-03-11 00:00:00 UTC+0","2611.46472250","13843643777.451271","313054369877.37134000"
"2022-03-10 00:00:00 UTC+0","2731.03768529","15208159162.669767","327144318378.65090000"
"2022-03-09 00:00:00 UTC+0","2576.62715399","14681251925.804962","309291567872.33950000"
"2022-03-08 00:00:00 UTC+0","2498.65886497","15295190068.571910","299834957580.41260000"
"2022-03-07 00:00:00 UTC+0","2558.35987405","9377488374.702219","306675297178.70435000"
"2022-03-06 00:00:00 UTC+0","2668.70597866","8652610729.437431","319334318240.94340000"
"2022-03-05 00:00:00 UTC+0","2619.35613763","15538211354.189482","314336377085.58026000"
"2022-03-04 00:00:00 UTC+0","2836.90633660","13786702924.254955","340585349633.38696000"
"2022-03-03 00:00:00 UTC+0","2953.31577629","17023997910.606855","353807222059.12616000"
"2022-03-02 00:00:00 UTC+0","2977.27603976","19012291817.365406","355855644056.71844000"
"2022-03-01 00:00:00 UTC+0","2919.29496243","19832961026.345818","349056335389.17990000"
"2022-02-28 00:00:00 UTC+0","2629.48312082","17309819254.702330","314566178973.55960000"
"2022-02-27 00:00:00 UTC+0","2785.33895690","11984293384.913609","332645349329.94400000"
"2022-02-26 00:00:00 UTC+0","2771.89050965","17751279835.572117","333625150661.67570000"
"2022-02-25 00:00:00 UTC+0","2599.93356969","30992409365.835472","311533514951.14000000"
"2022-02-24 00:00:00 UTC+0","2594.70095911","13713218952.651205","310997586955.65283000"
"2022-02-23 00:00:00 UTC+0","2644.15365555","16856627508.447924","317004525462.38890000"
"2022-02-22 00:00:00 UTC+0","2574.51338378","19206327576.145523","308836894427.69006000"
"2022-02-21 00:00:00 UTC+0","2632.49139912","12215462928.563446","315015971538.73315000"
"2022-02-20 00:00:00 UTC+0","2768.97165203","9956229564.570753","330814655802.00714000"
"2022-02-19 00:00:00 UTC+0","2792.30384772","16064045339.565070","333997569707.84204000"
"2022-02-18 00:00:00 UTC+0","2881.61312216","16242836366.095669","345252572787.09880000"
"2022-02-17 00:00:00 UTC+0","3128.64078054","13120593628.157278","376071884044.50870000"
"2022-02-16 00:00:00 UTC+0","3179.30020654","14189484930.460047","381791121976.24470000"
"2022-02-15 00:00:00 UTC+0","2935.64549986","12117644856.003006","351368910987.00305000"
"2022-02-14 00:00:00 UTC+0","2889.23567828","9020562479.291342","345252969326.49710000"
"2022-02-13 00:00:00 UTC+0","2918.08536743","11367427285.455873","347517755313.83966000"
"2022-02-12 00:00:00 UTC+0","2930.56316921","16560032290.708168","350133590835.08734000"
"2022-02-11 00:00:00 UTC+0","3081.91150184","18990367974.117947","368377710139.77985000"
"2022-02-10 00:00:00 UTC+0","3240.92104449","14005361496.444250","387321193246.79065000"
"2022-02-09 00:00:00 UTC+0","3127.43810674","16856365272.811357","374043919421.31600000"
"2022-02-08 00:00:00 UTC+0","3149.95328551","14427983727.881220","376351043607.99700000"
"2022-02-07 00:00:00 UTC+0","3062.80580845","9025772577.382162","366038313761.43805000"
"2022-02-06 00:00:00 UTC+0","3018.67339816","13036212065.007109","361600442694.43896000"
"2022-02-05 00:00:00 UTC+0","2993.09943951","18766789788.281060","354558118293.05480000"
"2022-02-04 00:00:00 UTC+0","2667.25672822","21844552552.403343","317503695895.34064000"
"2022-02-03 00:00:00 UTC+0","2690.31973948","13860391591.281128","321296521004.95290000"
"2022-02-02 00:00:00 UTC+0","2797.43485527","13176431108.286674","334032944115.64844000"
"2022-02-01 00:00:00 UTC+0","2689.22086722","13818587053.759966","320354563857.11680000"
"2022-01-31 00:00:00 UTC+0","2610.18240559","8937393969.826124","311602914058.75037000"
"2022-01-30 00:00:00 UTC+0","2603.60387234","10742621684.922014","310059710546.25450000"
"2022-01-29 00:00:00 UTC+0","2551.11107352","14326314172.126577","304305302571.33734000"
"2022-01-28 00:00:00 UTC+0","2411.86385533","16482912982.012060","287829476402.62020000"
"2022-01-27 00:00:00 UTC+0","2470.43041202","21415081805.127250","295723346868.75024000"
"2022-01-26 00:00:00 UTC+0","2465.21922985","16139625164.237488","293702336549.67474000"
"2022-01-25 00:00:00 UTC+0","2447.83151210","28735520619.977960","292022326101.00830000"
"2022-01-24 00:00:00 UTC+0","2537.83672786","17123741957.545850","302626363351.53480000"
"2022-01-23 00:00:00 UTC+0","2407.37785161","28250265353.796116","286799916366.57184000"
"2022-01-22 00:00:00 UTC+0","2564.34334237","29314647992.596836","306644499897.73370000"
"2022-01-21 00:00:00 UTC+0","3015.58877754","13389582889.566511","360580494818.73000000"
"2022-01-20 00:00:00 UTC+0","3097.02146606","12762451059.939085","371296193085.12195000"
"2022-01-19 00:00:00 UTC+0","3166.45391150","12700158860.465280","377918294939.47830000"
"2022-01-18 00:00:00 UTC+0","3216.59298062","11938682376.103683","383428420242.12994000"
"2022-01-17 00:00:00 UTC+0","3356.29544386","9002833937.226437","400232172277.67896000"
"2022-01-16 00:00:00 UTC+0","3331.24665516","8659658467.059889","396899234936.63890000"
"2022-01-15 00:00:00 UTC+0","3311.98606127","12316286854.849726","394664610644.99524000"
"2022-01-14 00:00:00 UTC+0","3256.75886613","13999771252.160748","388039946028.07920000"
"2022-01-13 00:00:00 UTC+0","3378.03589517","15285972614.674170","402763358249.81146000"
"2022-01-12 00:00:00 UTC+0","3246.41372303","14922195360.075489","387505881839.82996000"
"2022-01-11 00:00:00 UTC+0","3086.72900244","19655314714.559940","367654760059.01760000"
"2022-01-10 00:00:00 UTC+0","3156.96726216","11906478540.265388","375219467789.36980000"
"2022-01-09 00:00:00 UTC+0","3101.04090161","15966769090.792395","369734313550.98700000"
"2022-01-08 00:00:00 UTC+0","3201.79457435","24359369448.531830","381283293110.79040000"
"2022-01-07 00:00:00 UTC+0","3416.82600862","24467182063.006240","407652437129.13280000"
"2022-01-06 00:00:00 UTC+0","3556.90622741","18782873941.218310","424088794962.48910000"
"2022-01-05 00:00:00 UTC+0","3794.90813010","13853786397.222265","454574318762.60680000"
"2022-01-04 00:00:00 UTC+0","3769.40494011","12462872357.255108","448609586227.47644000"
"2022-01-03 00:00:00 UTC+0","3835.39599149","10069690529.898535","456852400304.93270000"
"2022-01-02 00:00:00 UTC+0","3780.31587433","9948120591.378103","449804685410.73030000"
"2022-01-01 00:00:00 UTC+0","3686.40254230","14298378834.359474","439790867552.76666000"
"2021-12-31 00:00:00 UTC+0","3714.94545612","13445245167.227766","441654436877.79600000"
"2021-12-30 00:00:00 UTC+0","3644.40551688","15528813680.462475","432082393736.33740000"
"2021-12-29 00:00:00 UTC+0","3807.36036750","18009599978.903225","453976220406.22390000"
"2021-12-28 00:00:00 UTC+0","4045.05135012","11725230819.883590","481030381194.19210000"
"2021-12-27 00:00:00 UTC+0","4075.03161895","11815773894.020840","484795501758.74650000"
"2021-12-26 00:00:00 UTC+0","4110.57187085","11869342790.219467","488792890035.21063000"
"2021-12-25 00:00:00 UTC+0","4055.11736693","13351470832.627863","482498690510.26416000"
"2021-12-24 00:00:00 UTC+0","4113.52993187","18571462177.267685","488290658809.15350000"
"2021-12-23 00:00:00 UTC+0","3992.59457664","14022344430.178228","475334762859.67194000"
"2021-12-22 00:00:00 UTC+0","4036.54971781","16630181836.720270","480570348192.47400000"
"2021-12-21 00:00:00 UTC+0","3950.48239199","21439121593.035100","471319155562.15430000"
"2021-12-20 00:00:00 UTC+0","3928.84172387","15960000522.484169","467396185408.52454000"
"2021-12-19 00:00:00 UTC+0","3966.42535167","18728700443.970140","471195598700.43604000"
"2021-12-18 00:00:00 UTC+0","3886.74736172","23209497898.091805","462267569583.39890000"
"2021-12-17 00:00:00 UTC+0","3971.55976634","19166579837.021267","471365651341.30050000"
"2021-12-16 00:00:00 UTC+0","4015.72254331","26881290260.577652","476630620294.28140000"
"2021-12-15 00:00:00 UTC+0","3858.16446818","20766055169.543140","457658155854.80580000"
"2021-12-14 00:00:00 UTC+0","3782.89526223","24089144863.400740","449137302105.94320000"
"2021-12-13 00:00:00 UTC+0","4135.84151014","14046344322.674688","490316653455.37070000"
"2021-12-12 00:00:00 UTC+0","4079.81493057","19796149221.596004","484278596802.50530000"
"2021-12-11 00:00:00 UTC+0","3918.20074340","26799083668.888447","467266449092.32294000"
"2021-12-10 00:00:00 UTC+0","4153.33331072","22680202938.506203","494841071220.93524000"
"2021-12-09 00:00:00 UTC+0","4431.54064714","19661953642.451950","525850414062.19104000"
"2021-12-08 00:00:00 UTC+0","4310.56664642","21808603057.759900","511409310852.72450000"
"2021-12-07 00:00:00 UTC+0","4347.61563060","30676805365.753136","515778007028.56696000"
"2021-12-06 00:00:00 UTC+0","4198.57287456","25848780907.958004","497049834886.77576000"
"2021-12-05 00:00:00 UTC+0","4101.65679181","40547950440.473080","485429065737.45930000"
"2021-12-04 00:00:00 UTC+0","4240.15551681","27620915094.003757","502863051143.01685000"
"2021-12-03 00:00:00 UTC+0","4519.44102803","22586539837.216267","537814995667.83840000"
"2021-12-02 00:00:00 UTC+0","4589.61061754","27957934803.559887","544051345075.85440000"
"2021-12-01 00:00:00 UTC+0","4637.12161683","31531135168.773865","549758919636.06180000"
"2021-11-30 00:00:00 UTC+0","4444.52827982","20150915710.995937","527331112023.33390000"
"2021-11-29 00:00:00 UTC+0","4290.09186254","17408610005.868984","508385171334.44350000"
"2021-11-28 00:00:00 UTC+0","4084.08848570","16500509901.660110","483997326749.38934000"
"2021-11-27 00:00:00 UTC+0","4048.31284408","29276733766.839596","479414339295.46326000"
"2021-11-26 00:00:00 UTC+0","4515.84330014","20241529505.687588","535082405000.05400000"
"2021-11-25 00:00:00 UTC+0","4269.43721973","19881953842.364850","505609296276.32570000"
"2021-11-24 00:00:00 UTC+0","4355.42095780","23393688031.318764","515843824526.39667000"
"2021-11-23 00:00:00 UTC+0","4101.06287649","21563803786.498510","485391988431.90480000"
"2021-11-22 00:00:00 UTC+0","4319.36156686","15090104727.278082","514388218179.73724000"
"2021-11-21 00:00:00 UTC+0","4436.19276693","16407598047.996004","524536655944.93390000"
"2021-11-20 00:00:00 UTC+0","4317.60319565","21398451638.777546","509116804761.84230000"
"2021-11-19 00:00:00 UTC+0","3993.84659516","23825764061.571724","472465696561.25507000"
"2021-11-18 00:00:00 UTC+0","4302.80495896","23532734478.929985","507387229348.55580000"
"2021-11-17 00:00:00 UTC+0","4243.35290680","30162258590.691900","501391963927.78680000"
"2021-11-16 00:00:00 UTC+0","4583.21141876","17939105212.670113","541673876615.10280000"
"2021-11-15 00:00:00 UTC+0","4652.94739424","13927559432.546179","546963335748.59625000"
"2021-11-14 00:00:00 UTC+0","4666.49849819","13954188613.807226","551228905630.09630000"
"2021-11-13 00:00:00 UTC+0","4685.10635552","20883749031.792934","552938385233.93760000"
"2021-11-12 00:00:00 UTC+0","4732.92445035","19048319256.420074","560226056358.65040000"
"2021-11-11 00:00:00 UTC+0","4641.52876485","25152889711.576366","548699344220.53520000"
"2021-11-10 00:00:00 UTC+0","4742.08091061","20669583046.287785","560964266378.83030000"
"2021-11-09 00:00:00 UTC+0","4815.00463432","21226347241.356174","571665766496.08590000"
"2021-11-08 00:00:00 UTC+0","4626.62928845","14665949273.051767","546469946549.37506000"
"2021-11-07 00:00:00 UTC+0","4527.10415415","17697965751.156593","534139628777.63320000"
"2021-11-06 00:00:00 UTC+0","4494.80276091","16182205113.440348","531116824617.72090000"
"2021-11-05 00:00:00 UTC+0","4550.01443514","19583405367.267100","534623910067.63530000"
"2021-11-04 00:00:00 UTC+0","4607.69927308","22744538221.143150","543311992233.97740000"
"2021-11-03 00:00:00 UTC+0","4596.59309058","22135519614.732147","539884557845.20100000"
"2021-11-02 00:00:00 UTC+0","4330.55315160","19235929520.306248","511441678721.35040000"
"2021-11-01 00:00:00 UTC+0","4292.04047236","18516249996.186913","507889381626.99080000"
"2021-10-31 00:00:00 UTC+0","4324.60992571","15937401968.575453","511066583044.32874000"
"2021-10-30 00:00:00 UTC+0","4422.94053559","25462638679.974470","521746545883.68170000"
"2021-10-29 00:00:00 UTC+0","4288.09721879","29989860066.020690","505970778337.46930000"
"2021-10-28 00:00:00 UTC+0","3944.09086178","28770879596.159310","466683206492.37650000"
"2021-10-27 00:00:00 UTC+0","4152.57028873","18925943956.175625","489450382752.54156000"
"2021-10-26 00:00:00 UTC+0","4230.20837159","17031857290.344103","499491060520.25670000"
"2021-10-25 00:00:00 UTC+0","4094.93899342","16494229912.456104","482164548780.28937000"
"2021-10-24 00:00:00 UTC+0","4179.44229817","16499701301.345774","493125402509.43430000"
"2021-10-23 00:00:00 UTC+0","3990.71197643","21674013294.746418","471642481174.71185000"
"2021-10-22 00:00:00 UTC+0","4074.86015752","50122173541.059600","481528471021.37964000"
"2021-10-21 00:00:00 UTC+0","4170.10793289","21926381355.419468","491589810670.45090000"
"2021-10-20 00:00:00 UTC+0","3884.58729524","17449609317.976570","457653555321.40600000"
"2021-10-19 00:00:00 UTC+0","3752.61872738","18931081929.447960","443346920004.58325000"
"2021-10-18 00:00:00 UTC+0","3854.22368694","17263171427.445740","453191180361.09015000"
"2021-10-17 00:00:00 UTC+0","3854.49846145","18154520779.656430","453064999520.12646000"
"2021-10-16 00:00:00 UTC+0","3885.64176453","23144188055.382000","457796523350.22340000"
"2021-10-15 00:00:00 UTC+0","3794.51688822","21679175672.915770","447060207235.15424000"
"2021-10-14 00:00:00 UTC+0","3605.65033430","18300885349.637314","425077639326.60740000"
"2021-10-13 00:00:00 UTC+0","3498.10529212","20207646949.240540","412579624206.76843000"
"2021-10-12 00:00:00 UTC+0","3537.84008712","20424407322.580660","415159189478.82650000"
"2021-10-11 00:00:00 UTC+0","3431.01930692","18106607784.262910","404765054558.19244000"
"2021-10-10 00:00:00 UTC+0","3588.08092155","13815631715.447820","421836191767.03160000"
"2021-10-09 00:00:00 UTC+0","3558.54957708","18144469093.779636","419918377734.59560000"
"2021-10-08 00:00:00 UTC+0","3594.91835797","21186801824.571068","423610266229.86940000"
"2021-10-07 00:00:00 UTC+0","3592.17612950","24709364134.235626","423560000564.38040000"
"2021-10-06 00:00:00 UTC+0","3520.34225664","19024921944.492680","415494260964.53455000"
"2021-10-05 00:00:00 UTC+0","3390.31040776","19898468513.475533","400955543856.18770000"
"2021-10-04 00:00:00 UTC+0","3426.38708085","18130363405.685154","403971441903.55585000"
"2021-10-03 00:00:00 UTC+0","3393.92424927","21335051735.331825","399455864987.66345000"
"2021-10-02 00:00:00 UTC+0","3305.10704144","24368105704.246353","388950236002.13810000"
"2021-10-01 00:00:00 UTC+0","3013.49323203","19400423828.622337","355017980604.50970000"
"2021-09-30 00:00:00 UTC+0","2855.61173053","17522543131.581055","335476370747.33780000"
"2021-09-29 00:00:00 UTC+0","2798.98441726","18975426962.499523","330646942649.06793000"
"2021-09-28 00:00:00 UTC+0","2939.74228285","20890327693.724570","346015184170.87880000"
"2021-09-27 00:00:00 UTC+0","3063.31634471","24916718280.692730","359680654321.75580000"
"2021-09-26 00:00:00 UTC+0","2946.97084614","22533679023.572360","347010586155.92320000"
"2021-09-25 00:00:00 UTC+0","2930.74270607","28504692815.758150","349627373001.01970000"
"2021-09-24 00:00:00 UTC+0","3159.26986558","19536554032.084408","371681653192.37537000"
"2021-09-23 00:00:00 UTC+0","3074.11976125","27084409011.058750","359840797180.94150000"
"2021-09-22 00:00:00 UTC+0","2744.11099953","32062935710.168865","322261202754.76640000"
"2021-09-21 00:00:00 UTC+0","2977.32267934","28477674119.565280","348966852277.93604000"
"2021-09-20 00:00:00 UTC+0","3335.88488651","14500103698.494116","392513622186.47833000"
"2021-09-19 00:00:00 UTC+0","3427.58426153","16278153590.132133","403306688199.62980000"
"2021-09-18 00:00:00 UTC+0","3412.17718242","19039612529.444134","401297385415.45470000"
"2021-09-17 00:00:00 UTC+0","3573.30751602","22391476966.877094","419510540250.73010000"
"2021-09-16 00:00:00 UTC+0","3595.96257143","18985547836.191357","421477522819.93560000"
"2021-09-15 00:00:00 UTC+0","3425.25087337","21080767347.825750","402557959131.82196000"
"2021-09-14 00:00:00 UTC+0","3301.18677683","25897933725.980180","387934440817.15960000"
"2021-09-13 00:00:00 UTC+0","3417.83936677","18149841767.144417","402834673220.72400000"
"2021-09-12 00:00:00 UTC+0","3268.10416213","19742335705.039883","383321475836.21576000"
"2021-09-11 00:00:00 UTC+0","3209.91569609","24111446202.204918","376789025177.24470000"
"2021-09-10 00:00:00 UTC+0","3435.97993265","25796050344.025276","403936419964.88660000"
"2021-09-09 00:00:00 UTC+0","3496.85902300","34175479497.515840","413866162089.43915000"
"2021-09-08 00:00:00 UTC+0","3440.34175684","42541561062.445310","404516339491.49380000"
"2021-09-07 00:00:00 UTC+0","3943.25678530","20190616165.855145","463012228435.44434000"
"2021-09-06 00:00:00 UTC+0","3950.27034453","19760598542.300426","463973074693.07370000"
"2021-09-05 00:00:00 UTC+0","3894.93751161","24002848309.424500","456929768632.25180000"
"2021-09-04 00:00:00 UTC+0","3936.16339162","30463347266.426533","462019852288.09400000"
"2021-09-03 00:00:00 UTC+0","3793.30074335","28115776510.367878","444936758974.60080000"
"2021-09-02 00:00:00 UTC+0","3790.61399622","34465100677.998825","444243407062.37100000"
"2021-09-01 00:00:00 UTC+0","3440.56233589","32201644522.644287","403657783560.10460000"
"2021-08-31 00:00:00 UTC+0","3232.73386329","21741061738.593838","378977088509.63170000"
"2021-08-30 00:00:00 UTC+0","3233.38315169","14110206249.483368","378786220548.79956000"
"2021-08-29 00:00:00 UTC+0","3245.43022239","13957284069.585827","380750077080.94684000"
"2021-08-28 00:00:00 UTC+0","3267.53943475","18470749435.075993","383644799228.16560000"
"2021-08-27 00:00:00 UTC+0","3122.97179724","18755498273.800650","367860898491.37490000"
"2021-08-26 00:00:00 UTC+0","3231.44145173","20438475652.044525","378980836224.52765000"
"2021-08-25 00:00:00 UTC+0","3177.66379630","23531754575.679913","373455291323.22600000"
"2021-08-24 00:00:00 UTC+0","3320.40916978","22119621924.561810","389578100858.59686000"
"2021-08-23 00:00:00 UTC+0","3243.48635835","17023426890.400778","380718215752.58160000"
"2021-08-22 00:00:00 UTC+0","3224.00046015","19339185909.367380","378500212583.48236000"
"2021-08-21 00:00:00 UTC+0","3276.96983664","22079051284.799744","383483277312.28060000"
"2021-08-20 00:00:00 UTC+0","3144.81843679","20590444717.449030","360685430760.79750000"
"2021-08-19 00:00:00 UTC+0","3037.23025120","23192419118.647858","357527359807.95840000"
"2021-08-18 00:00:00 UTC+0","3007.14402717","28303010380.704197","354390048289.18036000"
"2021-08-17 00:00:00 UTC+0","3153.58368376","25922917846.046463","369733082268.30380000"
"2021-08-16 00:00:00 UTC+0","3309.75491041","24412292890.901497","387075388591.61700000"
"2021-08-15 00:00:00 UTC+0","3268.54817703","21723717067.763980","383333523376.43070000"
"2021-08-14 00:00:00 UTC+0","3323.19799054","25989682658.642300","387650495386.42346000"
"2021-08-13 00:00:00 UTC+0","3048.41268169","28111908833.730755","356667351344.90340000"
"2021-08-12 00:00:00 UTC+0","3166.64721797","28540625893.874588","371120421692.36896000"
"2021-08-11 00:00:00 UTC+0","3147.84299540","30456934757.021110","368146417310.39510000"
"2021-08-10 00:00:00 UTC+0","3163.06465519","38510599666.551865","363242219000.13837000"
"2021-08-09 00:00:00 UTC+0","3012.30855927","34209269717.322620","352872000029.72980000"
"2021-08-08 00:00:00 UTC+0","3151.21751692","38870720439.186905","368235028077.73975000"
"2021-08-07 00:00:00 UTC+0","2888.73227428","30876444992.275696","337961452767.86690000"
"2021-08-06 00:00:00 UTC+0","2821.64969275","37970347683.565470","330223699956.32770000"
"2021-08-05 00:00:00 UTC+0","2724.53224271","29356647318.250120","319613239659.44226000"
"2021-08-04 00:00:00 UTC+0","2521.26847489","26304380467.434180","294760000421.45154000"
"2021-08-03 00:00:00 UTC+0","2611.67306995","26664958251.582280","306483554365.19230000"
"2021-08-02 00:00:00 UTC+0","2555.40817851","25689002090.279446","297290528238.90314000"
"2021-08-01 00:00:00 UTC+0","2541.67459937","21579519281.279892","297505707149.10004000"
"2021-07-31 00:00:00 UTC+0","2462.39998265","24040211451.365524","287344044145.01373000"
"2021-07-30 00:00:00 UTC+0","2383.44325996","18266719970.961597","278785893426.22424000"
"2021-07-29 00:00:00 UTC+0","2299.68940594","23171592869.594303","268838784855.66860000"
"2021-07-28 00:00:00 UTC+0","2292.57963680","28862032737.553215","267339757878.51932000"
"2021-07-27 00:00:00 UTC+0","2230.21206767","35197538271.146904","261543645427.02673000"
"2021-07-26 00:00:00 UTC+0","2209.49936010","16557827418.503304","258067996305.17220000"
"2021-07-25 00:00:00 UTC+0","2183.62741456","19333415460.111233","255023351844.86170000"
"2021-07-24 00:00:00 UTC+0","2117.15460779","20760571836.052410","247068794868.14566000"
"2021-07-23 00:00:00 UTC+0","2027.53344792","21655718476.418850","236554595198.76672000"
"2021-07-22 00:00:00 UTC+0","2003.72392145","25849497421.028152","233005814487.53540000"
"2021-07-21 00:00:00 UTC+0","1794.97342519","20634025154.914440","209392844466.01580000"
"2021-07-20 00:00:00 UTC+0","1824.92939209","15768554506.425838","214106247241.33990000"
"2021-07-19 00:00:00 UTC+0","1905.72338284","15355055465.803198","222305469349.28598000"
"2021-07-18 00:00:00 UTC+0","1899.84275007","14920352990.216908","221838551362.95905000"
"2021-07-17 00:00:00 UTC+0","1874.20024968","17448403933.724445","218477848474.56080000"
"2021-07-16 00:00:00 UTC+0","1910.72695163","17978198759.769090","223534356736.75906000"
"2021-07-15 00:00:00 UTC+0","1997.66331367","20007437042.585400","232939479730.00745000"
"2021-07-14 00:00:00 UTC+0","1944.39501664","18210922217.703205","227135827760.92883000"
"2021-07-13 00:00:00 UTC+0","2042.49918661","16403901753.797194","238086643137.17004000"
"2021-07-12 00:00:00 UTC+0","2144.01425727","14249909363.131065","250027222000.60455000"
"2021-07-11 00:00:00 UTC+0","2123.05859749","18091111748.440804","247860822594.06396000"
"2021-07-10 00:00:00 UTC+0","2156.58095695","22262234450.010330","251611015863.32280000"
"2021-07-09 00:00:00 UTC+0","2126.44246739","24133566100.864506","248124573571.67890000"
"2021-07-08 00:00:00 UTC+0","2317.23694270","23352988376.910040","270116728160.12270000"
"2021-07-07 00:00:00 UTC+0","2320.65492883","24748897613.709663","270697947572.19247000"
"2021-07-06 00:00:00 UTC+0","2217.30185306","22592756940.415127","258719784082.81683000"
"2021-07-05 00:00:00 UTC+0","2329.00475100","21119209512.996980","271472550895.44580000"
"2021-07-04 00:00:00 UTC+0","2228.53239857","19954299562.699074","259079167729.78622000"
"2021-07-03 00:00:00 UTC+0","2157.88058487","22869223901.008000","250754468066.21880000"
"2021-07-02 00:00:00 UTC+0","2121.65790063","25874247678.488560","247210647940.18707000"
"2021-07-01 00:00:00 UTC+0","2279.35416142","29046221905.503418","265951575833.03497000"
"2021-06-30 00:00:00 UTC+0","2169.40006787","27149143846.958942","253607549372.41992000"
"2021-06-29 00:00:00 UTC+0","2087.51872379","30629329805.720420","243040539437.43396000"
"2021-06-28 00:00:00 UTC+0","1973.92686484","24316408028.131123","229354016311.00350000"
"2021-06-27 00:00:00 UTC+0","1817.04766554","24249510320.705112","209989265221.48502000"
