"Date","Price","Volume","Market_cap"
"2020-09-17 00:00:00 UTC+0","27.85508077","711704644.221210","4122357757.56389000"
"2020-09-16 00:00:00 UTC+0","27.17624422","935693765.160359","4009700860.49417540"
"2020-09-15 00:00:00 UTC+0","31.21323090","1073196306.902417","4512125844.06432200"
"2020-09-14 00:00:00 UTC+0","31.11747197","1204406182.071320","4578726414.54588700"
"2020-09-13 00:00:00 UTC+0","28.45320778","722048008.602217","4189027940.76746300"
"2020-09-12 00:00:00 UTC+0","25.38928109","443497208.273533","3752802265.11916700"
"2020-09-11 00:00:00 UTC+0","24.41384260","480864281.378805","3603704433.99175200"
"2020-09-10 00:00:00 UTC+0","24.48604525","467657915.786169","3606231301.62352660"
"2020-09-09 00:00:00 UTC+0","23.00880342","569283063.035112","3391729400.81967400"
"2020-09-08 00:00:00 UTC+0","22.31487528","565967822.669189","3289616682.45298150"
"2020-09-07 00:00:00 UTC+0","23.23637631","755431632.907658","3441897088.20764160"
"2020-09-06 00:00:00 UTC+0","19.40743244","418830419.467814","2870047729.53804540"
"2020-09-05 00:00:00 UTC+0","20.96727942","513886862.983571","3101433925.40205340"
"2020-09-04 00:00:00 UTC+0","20.51672336","610440504.735890","3057090063.01092900"
"2020-09-03 00:00:00 UTC+0","24.64635904","598973209.744087","3644800878.59713840"
"2020-09-02 00:00:00 UTC+0","24.66651194","464622720.864460","3678647220.13556000"
"2020-09-01 00:00:00 UTC+0","23.16343363","226364373.295741","3429200221.89960900"
"2020-08-31 00:00:00 UTC+0","23.62291043","242465281.072543","3486695535.74988370"
"2020-08-30 00:00:00 UTC+0","22.99170497","224020180.566247","3408734637.11927650"
"2020-08-29 00:00:00 UTC+0","23.06537998","275873858.950788","3413764685.10158300"
"2020-08-28 00:00:00 UTC+0","23.07188472","298087776.590221","3411961399.98942760"
"2020-08-27 00:00:00 UTC+0","22.22593966","265829129.097902","3295697167.21759840"
"2020-08-26 00:00:00 UTC+0","21.45247745","246965279.254620","3176756104.72737300"
"2020-08-25 00:00:00 UTC+0","22.57149422","198567502.875491","3336417081.55513140"
"2020-08-24 00:00:00 UTC+0","21.83761773","191951846.560393","3233813725.37926800"
"2020-08-23 00:00:00 UTC+0","22.17583929","207704017.557418","3277780668.58647970"
"2020-08-22 00:00:00 UTC+0","22.09465246","262582143.533769","3260640031.86023950"
"2020-08-21 00:00:00 UTC+0","23.07262944","253331918.211613","3414255884.59950800"
"2020-08-20 00:00:00 UTC+0","22.30758296","240981711.802461","3302382351.27782960"
"2020-08-19 00:00:00 UTC+0","22.97380165","271410617.348844","3397690721.68014670"
"2020-08-18 00:00:00 UTC+0","23.52633097","280196303.511095","3476788975.01420600"
"2020-08-17 00:00:00 UTC+0","23.47471961","284809741.528669","3473865123.87327000"
"2020-08-16 00:00:00 UTC+0","22.90796258","283594972.625566","3387732401.94691130"
"2020-08-15 00:00:00 UTC+0","23.02440450","385009628.817758","3404939838.39949460"
"2020-08-14 00:00:00 UTC+0","21.76114130","286251052.123591","3215330089.17484200"
"2020-08-13 00:00:00 UTC+0","21.60059011","270049274.190510","3188863589.72223700"
"2020-08-12 00:00:00 UTC+0","21.13387814","328915622.616668","3114747466.73592140"
"2020-08-11 00:00:00 UTC+0","22.57428904","241187735.457587","3339788962.52502870"
"2020-08-10 00:00:00 UTC+0","22.42038767","224819393.091366","3315615444.52618000"
"2020-08-09 00:00:00 UTC+0","22.86889206","246134097.375993","3378074822.84347060"
"2020-08-08 00:00:00 UTC+0","22.19926947","334483626.114487","3278820417.37716630"
"2020-08-07 00:00:00 UTC+0","22.72711584","262793562.791695","3370982469.60411100"
"2020-08-06 00:00:00 UTC+0","23.25810312","350188271.629414","3438061584.39953760"
"2020-08-05 00:00:00 UTC+0","22.26285168","246028383.432916","3293276431.14332530"
"2020-08-04 00:00:00 UTC+0","21.95591965","279416796.598029","3239321258.88051180"
"2020-08-03 00:00:00 UTC+0","20.90793498","315451499.933224","3086470430.66661500"
"2020-08-02 00:00:00 UTC+0","21.60204582","277265421.704210","3199992932.00405400"
"2020-08-01 00:00:00 UTC+0","20.69395572","236980556.884167","3060607052.37595940"
"2020-07-31 00:00:00 UTC+0","20.03146087","199617619.827623","2965551533.55536170"
"2020-07-30 00:00:00 UTC+0","19.87226129","207031363.721037","2937168739.55644500"
"2020-07-29 00:00:00 UTC+0","20.15961438","288337828.921661","2981283364.28810400"
"2020-07-28 00:00:00 UTC+0","19.68213941","343447724.241531","2910698837.69271660"
"2020-07-27 00:00:00 UTC+0","19.52096308","256257974.037929","2885760248.06152150"
"2020-07-26 00:00:00 UTC+0","19.80752853","272679558.317552","2935074481.76026340"
"2020-07-25 00:00:00 UTC+0","19.17406863","258626823.269848","2834374931.40048550"
"2020-07-24 00:00:00 UTC+0","18.67907136","215334638.413738","2760438295.95597460"
"2020-07-23 00:00:00 UTC+0","18.06467879","205429162.148269","2659506640.39493660"
"2020-07-22 00:00:00 UTC+0","17.73993556","188660804.881085","2623383923.43029550"
"2020-07-21 00:00:00 UTC+0","17.48010559","216275927.693509","2585027026.46808340"
"2020-07-20 00:00:00 UTC+0","17.96487858","215049200.920589","2665508175.60843040"
"2020-07-19 00:00:00 UTC+0","17.13579467","140702673.069495","2534108968.22123580"
"2020-07-18 00:00:00 UTC+0","17.07991060","144813495.017902","2523851243.11585240"
"2020-07-17 00:00:00 UTC+0","17.15199504","168565071.742565","2536635434.46379850"
"2020-07-16 00:00:00 UTC+0","17.60299697","168240728.715791","2603200688.79112630"
"2020-07-15 00:00:00 UTC+0","18.09003726","210848062.367237","2675828065.21439500"
"2020-07-14 00:00:00 UTC+0","18.38502673","258356560.206465","2715245514.96438170"
"2020-07-13 00:00:00 UTC+0","18.28222142","232019605.636724","2698495512.13489400"
"2020-07-12 00:00:00 UTC+0","17.61455839","186529499.806657","2604910436.97067800"
"2020-07-11 00:00:00 UTC+0","17.21687834","176179742.243390","2547754640.77541700"
"2020-07-10 00:00:00 UTC+0","16.81968124","182521636.964856","2485639478.87121960"
"2020-07-09 00:00:00 UTC+0","17.18878040","212912177.013621","2541966350.38673640"
"2020-07-08 00:00:00 UTC+0","16.77301865","199544301.540382","2480460217.18467570"
"2020-07-07 00:00:00 UTC+0","16.31375648","158082223.971923","2412542715.33956530"
"2020-07-06 00:00:00 UTC+0","15.49204978","148849664.418773","2289383666.62967630"
"2020-07-05 00:00:00 UTC+0","15.55406578","162034682.786837","2297513032.59513200"
"2020-07-04 00:00:00 UTC+0","15.29261376","149724446.669635","2264032087.73041870"
"2020-07-03 00:00:00 UTC+0","15.35136699","137641601.158973","2271469452.38450900"
"2020-07-02 00:00:00 UTC+0","15.82008123","150816511.486078","2341084177.15756850"
"2020-07-01 00:00:00 UTC+0","15.42963681","152275345.610085","2283276873.75624560"
"2020-06-30 00:00:00 UTC+0","15.47591936","162349712.653785","2288640054.19661860"
"2020-06-29 00:00:00 UTC+0","15.36603853","155023700.987053","2273304407.39232400"
"2020-06-28 00:00:00 UTC+0","15.14304716","148605617.125738","2244154724.21465540"
"2020-06-27 00:00:00 UTC+0","15.76071352","139383327.089051","2330947468.52124200"
"2020-06-26 00:00:00 UTC+0","15.91379578","135826468.646340","2353394947.34366660"
"2020-06-25 00:00:00 UTC+0","15.99426702","157180736.403533","2370741002.54104300"
"2020-06-24 00:00:00 UTC+0","16.37632339","159228450.337588","2417477041.42392350"
"2020-06-23 00:00:00 UTC+0","16.49346287","176844093.986658","2437229810.81606700"
"2020-06-22 00:00:00 UTC+0","15.94815181","142296013.712793","2358874801.54818060"
"2020-06-21 00:00:00 UTC+0","16.05376830","163099721.251340","2373897719.71491240"
"2020-06-20 00:00:00 UTC+0","15.96431618","160644324.961006","2361132693.78919550"
"2020-06-19 00:00:00 UTC+0","16.16904727","164635413.133930","2394325177.82051130"
"2020-06-18 00:00:00 UTC+0","16.38942281","176497164.579658","2424884750.75617400"
"2020-06-17 00:00:00 UTC+0","16.41756494","197505707.134969","2426825300.85008800"
"2020-06-16 00:00:00 UTC+0","16.37779577","195644814.421093","2422013097.52776600"
"2020-06-15 00:00:00 UTC+0","16.57157210","190361237.146404","2450773581.13650230"
"2020-06-14 00:00:00 UTC+0","16.80773300","207559002.935205","2482197891.36220700"
"2020-06-13 00:00:00 UTC+0","16.63316676","220024360.070019","2458716489.46493900"
"2020-06-12 00:00:00 UTC+0","16.31475985","210778571.134091","2405200798.52101660"
"2020-06-11 00:00:00 UTC+0","17.40027023","210381520.460380","2567525315.83055350"
"2020-06-10 00:00:00 UTC+0","17.35802858","198081099.239138","2566693310.48443940"
"2020-06-09 00:00:00 UTC+0","17.39240121","204601412.024599","2577895737.55942630"
"2020-06-08 00:00:00 UTC+0","17.38558548","222645848.716875","2569939047.80372500"
"2020-06-07 00:00:00 UTC+0","17.54423165","220115765.149813","2594510241.24378300"
"2020-06-06 00:00:00 UTC+0","17.64277721","273877565.926019","2609083547.61392070"
"2020-06-05 00:00:00 UTC+0","17.76777119","257877264.187993","2622151848.87933540"
"2020-06-04 00:00:00 UTC+0","17.53210204","254801494.104169","2592716465.79479000"
"2020-06-03 00:00:00 UTC+0","17.27814409","271525033.778354","2555160161.91283700"
"2020-06-02 00:00:00 UTC+0","17.86826731","315491464.565602","2655040579.63838200"
"2020-06-01 00:00:00 UTC+0","17.08047499","297854669.422354","2508703324.26817900"
"2020-05-31 00:00:00 UTC+0","17.74005658","302824541.290146","2623199554.99648500"
"2020-05-30 00:00:00 UTC+0","16.99585209","253571349.508559","2514242773.52312040"
"2020-05-29 00:00:00 UTC+0","17.03694070","289518116.623988","2519147859.66290300"
"2020-05-28 00:00:00 UTC+0","16.45306049","271999812.208600","2430831282.61736200"
"2020-05-27 00:00:00 UTC+0","16.22291608","243698612.370505","2395241252.18636370"
"2020-05-26 00:00:00 UTC+0","16.34363896","250808033.571150","2416857097.41602950"
"2020-05-25 00:00:00 UTC+0","15.99211146","266690358.416699","2364976579.02571600"
"2020-05-24 00:00:00 UTC+0","16.47626663","261935069.894808","2432310884.60698600"
"2020-05-23 00:00:00 UTC+0","16.42513379","267131549.193273","2433514189.13096670"
"2020-05-22 00:00:00 UTC+0","16.06690957","247644529.329857","2378561522.02096270"
"2020-05-21 00:00:00 UTC+0","16.88145435","288053715.173969","2496496117.67032500"
"2020-05-20 00:00:00 UTC+0","17.16757332","305892968.059999","2542931077.02297160"
"2020-05-19 00:00:00 UTC+0","16.60987225","273184898.274100","2456333484.60497600"
"2020-05-18 00:00:00 UTC+0","16.28092320","275407723.455797","2407687200.47622780"
"2020-05-17 00:00:00 UTC+0","15.99885403","312867861.068481","2371381209.72460000"
"2020-05-16 00:00:00 UTC+0","15.66553993","311813810.493370","2317509550.38671970"
"2020-05-15 00:00:00 UTC+0","16.35433834","309626333.988770","2418544120.37033300"
"2020-05-14 00:00:00 UTC+0","16.17874465","309359496.969878","2390558640.36612940"
"2020-05-13 00:00:00 UTC+0","15.73790761","370701815.990335","2327383911.23194270"
"2020-05-12 00:00:00 UTC+0","15.07906074","391877781.016944","2231962404.76891140"
"2020-05-11 00:00:00 UTC+0","15.31910412","437921979.775752","2258003159.30854270"
"2020-05-10 00:00:00 UTC+0","16.83105799","373684312.151771","2495851840.77263000"
"2020-05-09 00:00:00 UTC+0","17.17429639","341410123.183821","2536683339.76338960"
"2020-05-08 00:00:00 UTC+0","16.97350797","404774330.595035","2525210913.37675860"
"2020-05-07 00:00:00 UTC+0","16.51209314","384069116.940248","2471282824.90913200"
"2020-05-06 00:00:00 UTC+0","16.88323324","369161574.857609","2490362707.68423000"
"2020-05-05 00:00:00 UTC+0","17.01924644","422356843.275439","2503993914.51500270"
"2020-05-04 00:00:00 UTC+0","17.09493835","376859551.646985","2526415835.16691640"
"2020-05-03 00:00:00 UTC+0","17.51966126","403799189.092578","2594586018.02359300"
"2020-05-02 00:00:00 UTC+0","17.45178287","454273601.335571","2584203457.01059630"
"2020-05-01 00:00:00 UTC+0","16.98087375","487612724.253660","2521986646.09922930"
"2020-04-30 00:00:00 UTC+0","17.39372140","458695909.002382","2563905019.00538600"
"2020-04-29 00:00:00 UTC+0","16.36205781","380017273.227351","2419444104.38515470"
"2020-04-28 00:00:00 UTC+0","16.41271866","382565165.099473","2423050238.75449600"
"2020-04-27 00:00:00 UTC+0","16.37395252","372633462.463533","2419596600.67126560"
"2020-04-26 00:00:00 UTC+0","16.23724614","357506648.815497","2402829550.62927200"
"2020-04-25 00:00:00 UTC+0","15.89482742","347741153.111520","2352743588.49463300"
"2020-04-24 00:00:00 UTC+0","15.97013671","214383568.260073","2353229636.87272070"
"2020-04-23 00:00:00 UTC+0","15.68673879","372342615.926041","2319816863.69429800"
"2020-04-22 00:00:00 UTC+0","15.09650786","304659694.173038","2232531184.04711600"
"2020-04-21 00:00:00 UTC+0","15.02780434","377680441.787277","2228118491.75703330"
"2020-04-20 00:00:00 UTC+0","16.04655016","413369977.709689","2377982679.59039500"
"2020-04-19 00:00:00 UTC+0","16.55295504","414857231.913651","2448080536.02237940"
"2020-04-18 00:00:00 UTC+0","15.61628110","416729931.633820","2370773171.78726630"
"2020-04-17 00:00:00 UTC+0","15.66673786","414415761.363285","2369647148.59404560"
"2020-04-16 00:00:00 UTC+0","14.58594862","393386119.491286","2207839720.36076970"
"2020-04-15 00:00:00 UTC+0","15.58272080","431913949.010708","2357467179.20541700"
"2020-04-14 00:00:00 UTC+0","15.04557286","415375272.650097","2272857627.66226050"
"2020-04-13 00:00:00 UTC+0","14.26511655","404979912.814526","2178116505.78815000"
"2020-04-12 00:00:00 UTC+0","13.82675862","379071140.060732","2087481774.13631750"
"2020-04-11 00:00:00 UTC+0","13.71882591","339027340.515059","2073910713.84292580"
"2020-04-10 00:00:00 UTC+0","15.02875919","365221668.388929","2271676119.49077840"
"2020-04-09 00:00:00 UTC+0","15.07540138","394584672.402975","2282382271.73500970"
"2020-04-08 00:00:00 UTC+0","14.65998250","420044095.236632","2207454729.05895330"
"2020-04-07 00:00:00 UTC+0","15.13632387","444447157.622633","2289489107.29175100"
"2020-04-06 00:00:00 UTC+0","13.70949255","407729033.943809","2073669546.98995160"
"2020-04-05 00:00:00 UTC+0","13.78045918","388516838.904205","2084146996.10988240"
"2020-04-04 00:00:00 UTC+0","13.32378684","361905470.712815","2014757335.70775630"
"2020-04-03 00:00:00 UTC+0","13.08091335","383892319.332900","1971192627.52207920"
"2020-04-02 00:00:00 UTC+0","12.72926799","334856444.027969","1927232838.85637350"
"2020-04-01 00:00:00 UTC+0","12.59992173","329247177.625766","1906878809.10190080"
"2020-03-31 00:00:00 UTC+0","12.18632618","276558085.345974","1843126769.70464000"
"2020-03-30 00:00:00 UTC+0","11.33580088","187370629.172472","1716989350.62152170"
"2020-03-29 00:00:00 UTC+0","12.21798551","215130548.228152","1843685185.24250250"
"2020-03-28 00:00:00 UTC+0","12.35710327","171866476.065570","1843089830.93255950"
"2020-03-27 00:00:00 UTC+0","13.21323912","272095324.062189","1991459536.45570400"
"2020-03-26 00:00:00 UTC+0","12.34602394","248158273.558252","1863775406.99286480"
"2020-03-25 00:00:00 UTC+0","12.45297309","285530102.688341","1885028599.39231730"
"2020-03-24 00:00:00 UTC+0","12.10417697","324459115.247292","1829868580.83289810"
"2020-03-23 00:00:00 UTC+0","11.17898171","282013365.286324","1688695769.97586370"
"2020-03-22 00:00:00 UTC+0","11.99980747","341768011.034885","1818360426.98808360"
"2020-03-21 00:00:00 UTC+0","11.85072095","387993875.207485","1792058784.85844470"
"2020-03-20 00:00:00 UTC+0","12.25320977","346191031.614154","1858603761.58760100"
"2020-03-19 00:00:00 UTC+0","10.37360276","272872630.216486","1563418016.33194700"
"2020-03-18 00:00:00 UTC+0","10.33428050","232219642.136281","1573699552.27468630"
"2020-03-17 00:00:00 UTC+0","9.40067080","284841626.191650","1431388393.07930200"
"2020-03-16 00:00:00 UTC+0","10.38557708","298770292.343978","1590139361.76278500"
"2020-03-15 00:00:00 UTC+0","10.13127817","270906520.912893","1527890811.82593660"
"2020-03-14 00:00:00 UTC+0","10.89497092","551414732.795828","1615054798.95840600"
"2020-03-13 00:00:00 UTC+0","9.47289827","412918004.272449","1437874399.81779720"
"2020-03-12 00:00:00 UTC+0","16.56793677","267252146.989004","2493501408.15942570"
"2020-03-11 00:00:00 UTC+0","16.88554253","330638655.660531","2565981290.90653040"
"2020-03-10 00:00:00 UTC+0","16.58353401","383658471.585072","2497008181.42722400"
"2020-03-09 00:00:00 UTC+0","16.87686615","273483539.382628","2576606762.57933300"
"2020-03-08 00:00:00 UTC+0","20.03463050","314894895.766347","3021511858.48778770"
"2020-03-07 00:00:00 UTC+0","21.32006190","395065946.119132","3225098953.68008100"
"2020-03-06 00:00:00 UTC+0","20.81956237","348942110.521133","3148122007.37285140"
"2020-03-05 00:00:00 UTC+0","19.99801653","316845189.140281","3023669002.14763300"
"2020-03-04 00:00:00 UTC+0","19.59198541","328500278.413345","2967313549.75445500"
"2020-03-03 00:00:00 UTC+0","19.86962387","342469581.829736","3047290851.64569950"
"2020-03-02 00:00:00 UTC+0","18.99084847","279150858.820654","2908085916.45079850"
"2020-03-01 00:00:00 UTC+0","19.31627435","510660552.385544","2982985653.83374800"
"2020-02-29 00:00:00 UTC+0","18.96783851","475710231.977518","2926158625.65309100"
"2020-02-28 00:00:00 UTC+0","19.12124747","334602154.895322","2921518777.10541700"
"2020-02-27 00:00:00 UTC+0","18.71084905","346015231.211528","2858511810.45231530"
"2020-02-26 00:00:00 UTC+0","20.38515618","292947590.951830","3134455973.67223020"
"2020-02-25 00:00:00 UTC+0","22.03412707","305719319.902081","3364128427.94497300"
"2020-02-24 00:00:00 UTC+0","22.87150377","370143216.200634","3510096072.46660470"
"2020-02-23 00:00:00 UTC+0","21.93521265","308906985.699442","3364840516.85196450"
"2020-02-22 00:00:00 UTC+0","22.12011684","379734030.401189","3395848277.90883300"
"2020-02-21 00:00:00 UTC+0","22.14009160","293917888.192825","3400751851.23837800"
"2020-02-20 00:00:00 UTC+0","22.25110406","288054592.159041","3449518851.48574000"
"2020-02-19 00:00:00 UTC+0","24.02472172","347593301.539643","3691896845.91009760"
"2020-02-18 00:00:00 UTC+0","23.57106009","440300039.582143","3598860680.00708800"
"2020-02-17 00:00:00 UTC+0","23.64223437","442399014.673369","3616306586.49087430"
"2020-02-16 00:00:00 UTC+0","24.06623247","433444195.949792","3694035234.84176500"
"2020-02-15 00:00:00 UTC+0","26.23761464","421277508.154635","4014430330.43238640"
"2020-02-14 00:00:00 UTC+0","25.40353101","382278653.963629","3894836056.45172900"
"2020-02-13 00:00:00 UTC+0","26.42048901","476505354.873414","4030446327.50025650"
"2020-02-12 00:00:00 UTC+0","25.67332748","513583904.456331","3940209442.12029030"
"2020-02-11 00:00:00 UTC+0","25.25283145","621855205.600190","3882697589.25593100"
"2020-02-10 00:00:00 UTC+0","23.91937491","396099869.575838","3671656947.75946500"
"2020-02-09 00:00:00 UTC+0","21.79557767","294670011.461237","3345049428.72963570"
"2020-02-08 00:00:00 UTC+0","22.12459724","437168891.025141","3395280397.15816640"
"2020-02-07 00:00:00 UTC+0","20.60635932","353390568.577291","3157866992.35117100"
"2020-02-06 00:00:00 UTC+0","19.18498174","290141371.293245","2945748769.82956170"
"2020-02-05 00:00:00 UTC+0","18.12227006","136322480.737231","2787798000.34735160"
"2020-02-04 00:00:00 UTC+0","18.46972778","173491661.645031","2834950672.33886800"
"2020-02-03 00:00:00 UTC+0","18.42978587","253345268.446769","2828376341.96874760"
"2020-02-02 00:00:00 UTC+0","18.14697994","184719237.713563","2785023700.27251960"
"2020-02-01 00:00:00 UTC+0","18.10259189","243240997.983209","2788030152.17601500"
"2020-01-31 00:00:00 UTC+0","18.57446821","252662477.175719","2847071752.49870060"
"2020-01-30 00:00:00 UTC+0","17.84868978","241033846.213671","2747236096.24962140"
"2020-01-29 00:00:00 UTC+0","18.05671871","237464057.061777","2745879946.27033950"
"2020-01-28 00:00:00 UTC+0","17.63534383","230946817.910461","2698791730.43111300"
"2020-01-27 00:00:00 UTC+0","17.43695281","243479316.874071","2674086712.65173900"
"2020-01-26 00:00:00 UTC+0","16.94388901","205048618.448292","2604451767.49901720"
"2020-01-25 00:00:00 UTC+0","17.02580292","225882782.212396","2614002412.69868900"
"2020-01-24 00:00:00 UTC+0","16.98120135","213945091.064713","2605306661.68923140"
"2020-01-23 00:00:00 UTC+0","17.78528737","221221906.915244","2727795013.68882100"
"2020-01-22 00:00:00 UTC+0","18.10566377","282373775.617627","2775403908.14402340"
"2020-01-21 00:00:00 UTC+0","17.33176895","263222093.536996","2658043749.55329370"
"2020-01-20 00:00:00 UTC+0","17.35467210","247057878.988854","2662443492.98930260"
"2020-01-19 00:00:00 UTC+0","17.77956566","260499762.302936","2733334308.82279000"
"2020-01-18 00:00:00 UTC+0","18.06731694","324691292.355627","2784697147.55434130"
"2020-01-17 00:00:00 UTC+0","17.01346228","180942925.116408","2603726452.03820300"
"2020-01-16 00:00:00 UTC+0","17.65995959","363286199.193055","2695653560.44661900"
"2020-01-15 00:00:00 UTC+0","16.65121704","256200729.816169","2546512800.31876950"
"2020-01-14 00:00:00 UTC+0","15.16279627","190567044.138221","2328371221.15827270"
"2020-01-13 00:00:00 UTC+0","15.30362181","210916688.709128","2347844996.53343340"
"2020-01-12 00:00:00 UTC+0","14.89765484","214306064.040478","2290593279.15613900"
"2020-01-11 00:00:00 UTC+0","15.07265126","205053226.009009","2298403615.72597740"
"2020-01-10 00:00:00 UTC+0","14.40240029","186715078.230744","2202749503.68615960"
"2020-01-09 00:00:00 UTC+0","14.49911394","182170907.229374","2231554930.33038140"
"2020-01-08 00:00:00 UTC+0","14.96951629","212354395.112055","2303435257.42227750"
"2020-01-07 00:00:00 UTC+0","14.90050444","222341899.104433","2290887105.20019400"
"2020-01-06 00:00:00 UTC+0","14.00636071","183407548.101395","2147450559.74019600"
"2020-01-05 00:00:00 UTC+0","13.79457523","169907478.421526","2116144291.91590800"
"2020-01-04 00:00:00 UTC+0","13.60327558","177239685.255726","2088116795.77142740"
"2020-01-03 00:00:00 UTC+0","13.00717054","157356597.615453","1995647509.18022160"
"2020-01-02 00:00:00 UTC+0","13.68590249","184709056.804408","2099316231.12511700"
"2020-01-01 00:00:00 UTC+0","13.71639052","168238324.605933","2103940814.87055130"
"2019-12-31 00:00:00 UTC+0","13.85356391","180733324.118415","2126194408.13839530"
"2019-12-30 00:00:00 UTC+0","14.10702787","214556552.225178","2161147034.90446800"
"2019-12-29 00:00:00 UTC+0","13.67155354","191055609.945135","2101494900.46546000"
"2019-12-28 00:00:00 UTC+0","13.27834044","168454467.934224","2035057674.23845770"
"2019-12-27 00:00:00 UTC+0","13.14235568","154341640.332000","2017880019.43004040"
"2019-12-26 00:00:00 UTC+0","13.07505080","139752557.288150","2006685206.21820660"
"2019-12-25 00:00:00 UTC+0","13.31898034","186760807.645439","2046244983.12557400"
"2019-12-24 00:00:00 UTC+0","13.31438246","162666681.539810","2045544930.42559220"
"2019-12-23 00:00:00 UTC+0","13.80561462","203768506.774614","2110853076.65362930"
"2019-12-22 00:00:00 UTC+0","13.28908441","190795847.356625","2039535646.50915500"
"2019-12-21 00:00:00 UTC+0","13.49949942","202947983.129067","2071647692.20388410"
"2019-12-20 00:00:00 UTC+0","13.30727067","157559456.811640","2041771179.94060090"
"2019-12-19 00:00:00 UTC+0","13.49195485","221276214.807148","2070675410.04011580"
"2019-12-18 00:00:00 UTC+0","12.35542612","182840088.877550","1900250905.35816530"
"2019-12-17 00:00:00 UTC+0","13.45310493","167675616.158030","2066058407.34254720"
"2019-12-16 00:00:00 UTC+0","14.35506342","166600618.185604","2205239116.24342900"
"2019-12-15 00:00:00 UTC+0","14.36781309","160424902.136075","2205218684.50031570"
"2019-12-14 00:00:00 UTC+0","14.81022074","164498254.643844","2272951579.55375770"
"2019-12-13 00:00:00 UTC+0","14.71313142","158091955.768011","2262402193.44717200"
"2019-12-12 00:00:00 UTC+0","14.74962765","166588192.864003","2261960517.02251600"
"2019-12-11 00:00:00 UTC+0","14.80075108","177092319.728453","2271141392.94316240"
"2019-12-10 00:00:00 UTC+0","15.32763030","176892874.850766","2350723770.16456170"
"2019-12-09 00:00:00 UTC+0","15.57923569","214654752.499054","2392977301.73348470"
"2019-12-08 00:00:00 UTC+0","15.56902154","219620354.317033","2390208907.63390160"
"2019-12-07 00:00:00 UTC+0","15.67247346","230194170.109138","2399019210.98322150"
"2019-12-06 00:00:00 UTC+0","15.64663461","254288921.623291","2401017472.81102000"
"2019-12-05 00:00:00 UTC+0","15.12655621","221792063.245081","2324400981.03682660"
"2019-12-04 00:00:00 UTC+0","15.24451742","191379595.604803","2341111791.31743570"
"2019-12-03 00:00:00 UTC+0","15.14311899","180234082.940776","2326424403.81525600"
"2019-12-02 00:00:00 UTC+0","15.45494980","193840543.697856","2370714811.09293170"
"2019-12-01 00:00:00 UTC+0","15.70669847","195044683.543643","2410939854.06862740"
"2019-11-30 00:00:00 UTC+0","16.15594414","213298946.696574","2479816860.96009300"
"2019-11-29 00:00:00 UTC+0","15.56138542","141878650.832867","2387281534.22673900"
"2019-11-28 00:00:00 UTC+0","15.96005546","209010534.353980","2447219831.02031330"
"2019-11-27 00:00:00 UTC+0","15.31576304","172816405.709230","2353850328.78242800"
"2019-11-26 00:00:00 UTC+0","15.19030138","224300192.919117","2335397726.62560300"
"2019-11-25 00:00:00 UTC+0","15.05671664","229491352.106787","2339130867.92122550"
"2019-11-24 00:00:00 UTC+0","16.26714805","225813970.571493","2498755252.02204370"
"2019-11-23 00:00:00 UTC+0","15.52573971","329422502.351183","2375099394.62360500"
"2019-11-22 00:00:00 UTC+0","16.78790397","198592122.814606","2575265675.01244970"
"2019-11-21 00:00:00 UTC+0","18.09425438","177365413.932022","2776849838.07044360"
"2019-11-20 00:00:00 UTC+0","18.48443828","175532220.887816","2829908505.20979170"
"2019-11-19 00:00:00 UTC+0","19.09181906","194636286.512974","2929875034.44387250"
"2019-11-18 00:00:00 UTC+0","20.09585980","204979868.320809","3069364634.79708670"
"2019-11-17 00:00:00 UTC+0","20.18228340","206139071.856025","3093903226.12597230"
"2019-11-16 00:00:00 UTC+0","20.29927103","202193597.207639","3115427069.23526760"
"2019-11-15 00:00:00 UTC+0","21.28292845","224280844.378418","3264934236.66939450"
"2019-11-14 00:00:00 UTC+0","21.32174237","177579377.404726","3274179213.16083530"
"2019-11-13 00:00:00 UTC+0","20.87022250","210040979.454773","3200712593.98071000"
"2019-11-12 00:00:00 UTC+0","20.10698324","191616951.749370","3087724598.31536250"
"2019-11-11 00:00:00 UTC+0","20.45906135","213718365.299845","3140930310.06828360"
"2019-11-10 00:00:00 UTC+0","19.72403312","157731752.705548","3027753879.68969870"
"2019-11-09 00:00:00 UTC+0","19.65150237","155563947.012885","3016010887.57656700"
"2019-11-08 00:00:00 UTC+0","20.40350094","190238362.288447","3130183685.44139960"
"2019-11-07 00:00:00 UTC+0","20.65775883","191129830.557890","3170445921.31772200"
"2019-11-06 00:00:00 UTC+0","20.64297637","260609369.258960","3167283072.37667000"
"2019-11-05 00:00:00 UTC+0","20.62073110","216732807.626481","3168289034.14886330"
"2019-11-04 00:00:00 UTC+0","20.13726362","254113226.751745","3091534820.92061660"
"2019-11-03 00:00:00 UTC+0","20.20488389","249670352.956498","3101344759.08722830"
"2019-11-02 00:00:00 UTC+0","20.04647033","208100622.291097","3065691360.07581760"
"2019-11-01 00:00:00 UTC+0","19.93330519","243111390.903580","3060506252.75337030"
"2019-10-31 00:00:00 UTC+0","20.02276024","227250569.009112","3114274313.69104600"
"2019-10-30 00:00:00 UTC+0","20.67375755","245699200.313296","3214526917.59655240"
"2019-10-29 00:00:00 UTC+0","19.87127423","261546869.551868","3085921195.06660370"
