"Date","Price","Volume","Market_cap"
"2020-12-20 00:00:00 UTC+0","23863.85484172","35252972899.693430","443289431125.46170000"
"2020-12-19 00:00:00 UTC+0","23120.57055157","37000188847.409645","429459534590.41590000"
"2020-12-18 00:00:00 UTC+0","22805.65580599","60693764158.562180","423587689809.27680000"
"2020-12-17 00:00:00 UTC+0","21317.66213679","39062639738.048410","396179736655.63983000"
"2020-12-16 00:00:00 UTC+0","19432.36245686","24173322660.107285","360542942204.95900000"
"2020-12-15 00:00:00 UTC+0","19259.97047153","21638023119.815340","357681110300.36426000"
"2020-12-14 00:00:00 UTC+0","19151.13442340","23550581096.074562","355642790361.31714000"
"2020-12-13 00:00:00 UTC+0","18807.09540322","21918803313.730873","349235537025.78625000"
"2020-12-12 00:00:00 UTC+0","18058.02733957","26080197328.252396","335310805699.28930000"
"2020-12-11 00:00:00 UTC+0","18262.05838465","24092658533.604220","339714540194.34790000"
"2020-12-10 00:00:00 UTC+0","18564.98645569","29806757748.847992","344693077429.96940000"
"2020-12-09 00:00:00 UTC+0","18336.51458130","26799991795.557940","340435142947.90857000"
"2020-12-08 00:00:00 UTC+0","19198.80649394","22034483383.949430","356587934226.10187000"
"2020-12-07 00:00:00 UTC+0","19325.55411859","21832193872.698597","358762118305.11450000"
"2020-12-06 00:00:00 UTC+0","19139.11157524","23333284386.265520","355244908734.64810000"
"2020-12-05 00:00:00 UTC+0","18711.22654989","26369871383.262005","347850442856.63590000"
"2020-12-04 00:00:00 UTC+0","19435.20484741","24342606870.708958","360661550057.29750000"
"2020-12-03 00:00:00 UTC+0","19208.39819199","28923102074.826520","356517705143.29443000"
"2020-12-02 00:00:00 UTC+0","18857.41737112","38614628143.573250","349587593227.14185000"
"2020-12-01 00:00:00 UTC+0","19609.52143958","36160827241.441734","363927715778.68750000"
"2020-11-30 00:00:00 UTC+0","18169.95420978","23940328528.712340","336495192223.01390000"
"2020-11-29 00:00:00 UTC+0","17718.97283263","24501260966.046284","328812520405.74207000"
"2020-11-28 00:00:00 UTC+0","17140.27555252","30680336583.342796","318057301370.37897000"
"2020-11-27 00:00:00 UTC+0","17138.02951240","48738957776.520256","317999016791.45123000"
"2020-11-26 00:00:00 UTC+0","18753.28892168","32146102840.277466","348158099247.16330000"
"2020-11-25 00:00:00 UTC+0","19091.52418173","49429532567.345500","354209935573.80310000"
"2020-11-24 00:00:00 UTC+0","18360.69330039","33389683851.428200","340635146714.39825000"
"2020-11-23 00:00:00 UTC+0","18390.61184379","33010231293.958780","342078349285.09620000"
"2020-11-22 00:00:00 UTC+0","18689.52865583","31201880851.778336","346623937352.16680000"
"2020-11-21 00:00:00 UTC+0","18628.81348904","28731271104.013725","345552251091.15924000"
"2020-11-20 00:00:00 UTC+0","17819.75743097","30586797551.711708","330526082018.52860000"
"2020-11-19 00:00:00 UTC+0","17829.93495835","40089857655.310740","330792375072.03064000"
"2020-11-18 00:00:00 UTC+0","17651.82042768","31572384445.723330","327448838765.29767000"
"2020-11-17 00:00:00 UTC+0","16714.40386322","24606359052.384533","309857769717.02890000"
"2020-11-16 00:00:00 UTC+0","15984.67378416","19184714602.510406","296277008765.18964000"
"2020-11-15 00:00:00 UTC+0","16095.56151063","22096608221.167004","298290647831.24426000"
"2020-11-14 00:00:00 UTC+0","16326.81487508","24826304419.558370","302672502422.09000000"
"2020-11-13 00:00:00 UTC+0","16265.14925248","28001128791.211353","301529322417.46140000"
"2020-11-12 00:00:00 UTC+0","15686.90598621","23990613793.268227","291215273242.18880000"
"2020-11-11 00:00:00 UTC+0","15278.70965980","21918753732.665840","283242342238.51370000"
"2020-11-10 00:00:00 UTC+0","15335.34219818","29501754042.782570","284292217075.76860000"
"2020-11-09 00:00:00 UTC+0","15496.31614915","24082570971.891495","287116472704.39360000"
"2020-11-08 00:00:00 UTC+0","14818.45891122","30369855794.732880","274687727889.98300000"
"2020-11-07 00:00:00 UTC+0","15548.31214506","34523587704.571080","288563189165.38806000"
"2020-11-06 00:00:00 UTC+0","15553.33170108","36313255719.023285","288118007577.42645000"
"2020-11-05 00:00:00 UTC+0","14101.71605081","25857225138.465260","261103557610.74826000"
"2020-11-04 00:00:00 UTC+0","13989.97635818","22602862338.464030","259277183164.55063000"
"2020-11-03 00:00:00 UTC+0","13558.36179552","22630851230.494770","251266177558.48047000"
"2020-11-02 00:00:00 UTC+0","13720.36146515","19771957707.937115","254260250527.50497000"
"2020-11-01 00:00:00 UTC+0","13778.63763835","22691200479.405403","255329261020.61630000"
"2020-10-31 00:00:00 UTC+0","13537.17427152","23482756915.113663","250845436637.92026000"
"2020-10-30 00:00:00 UTC+0","13441.87849603","22860841953.831577","249545455596.32960000"
"2020-10-29 00:00:00 UTC+0","13282.99934829","26825856788.112816","245661872194.44214000"
"2020-10-28 00:00:00 UTC+0","13655.18541588","23918511528.069115","253004886697.36078000"
"2020-10-27 00:00:00 UTC+0","13060.79221208","21507619985.694366","242141178089.60794000"
"2020-10-26 00:00:00 UTC+0","13021.41084212","18998745579.318000","241326618198.73062000"
"2020-10-25 00:00:00 UTC+0","13106.04601926","19302801174.758503","242785151288.07916000"
"2020-10-24 00:00:00 UTC+0","12928.07229635","21379873277.585674","239590543523.72256000"
"2020-10-23 00:00:00 UTC+0","12951.04406004","25070864646.764915","240257678153.83536000"
"2020-10-22 00:00:00 UTC+0","12806.43572673","29314287990.069000","236717318526.15692000"
"2020-10-21 00:00:00 UTC+0","11908.70892325","21431994055.828870","220404884318.97812000"
"2020-10-20 00:00:00 UTC+0","11752.14686392","18121468516.271940","217391050812.65872000"
"2020-10-19 00:00:00 UTC+0","11495.89997569","15569792414.423223","212752326976.49207000"
"2020-10-18 00:00:00 UTC+0","11365.81413103","15650920221.099894","210421523306.69058000"
"2020-10-17 00:00:00 UTC+0","11319.09778568","20436703034.239178","209993205751.02322000"
"2020-10-16 00:00:00 UTC+0","11495.58499573","20511481706.663586","212878404236.87400000"
"2020-10-15 00:00:00 UTC+0","11435.57243758","20441486195.023685","211756280001.14050000"
"2020-10-14 00:00:00 UTC+0","11426.10554422","19556025069.397404","211576163357.66504000"
"2020-10-13 00:00:00 UTC+0","11543.18376077","20957733313.864950","213726225963.20517000"
"2020-10-12 00:00:00 UTC+0","11377.81487676","16270141989.732687","210799352797.13820000"
"2020-10-11 00:00:00 UTC+0","11286.54194204","19496631246.270720","209268690952.58540000"
"2020-10-10 00:00:00 UTC+0","11063.25238626","19254933802.105747","204809205392.17957000"
"2020-10-09 00:00:00 UTC+0","10888.66654684","19767968267.462948","201518932273.67853000"
"2020-10-08 00:00:00 UTC+0","10668.01101080","17222472599.606300","197575523784.58400000"
"2020-10-07 00:00:00 UTC+0","10605.95779131","19419734685.095844","196314284797.01337000"
"2020-10-06 00:00:00 UTC+0","10784.94940309","17853484006.269306","199530129891.08810000"
"2020-10-05 00:00:00 UTC+0","10670.70081134","16029160487.559240","197494664453.79350000"
"2020-10-04 00:00:00 UTC+0","10546.65625538","16039831144.937496","195188285650.34625000"
"2020-10-03 00:00:00 UTC+0","10572.67484301","21258724984.475838","195660035179.73257000"
"2020-10-02 00:00:00 UTC+0","10627.97606396","20889752499.958910","196617081790.51880000"
"2020-10-01 00:00:00 UTC+0","10770.88134747","18558607662.685200","199310441688.83572000"
"2020-09-30 00:00:00 UTC+0","10837.51658651","18308943800.639038","200532996047.58585000"
"2020-09-29 00:00:00 UTC+0","10672.02854426","19869963340.485493","197720212770.89465000"
"2020-09-28 00:00:00 UTC+0","10765.30052166","17639951627.948776","199236216251.43555000"
"2020-09-27 00:00:00 UTC+0","10743.19287976","16886146730.050009","198687083452.04324000"
"2020-09-26 00:00:00 UTC+0","10681.99384811","19119761059.475536","197616950282.06653000"
"2020-09-25 00:00:00 UTC+0","10726.53008332","21348447554.092490","198514026300.17914000"
"2020-09-24 00:00:00 UTC+0","10223.78410639","19981974722.351273","189120580778.46335000"
"2020-09-23 00:00:00 UTC+0","10527.58784674","19866578108.977962","194731087415.28983000"
"2020-09-22 00:00:00 UTC+0","10439.52248879","23757059692.357033","193677795064.08533000"
"2020-09-21 00:00:00 UTC+0","10923.32666818","20161733906.963223","202032519471.26855000"
"2020-09-20 00:00:00 UTC+0","11083.99836120","18334274060.300120","204994315602.98690000"
"2020-09-19 00:00:00 UTC+0","10927.15031029","20681771888.399273","202091264904.96927000"
"2020-09-18 00:00:00 UTC+0","10937.99639696","23547167125.342415","202358479464.18542000"
"2020-09-17 00:00:00 UTC+0","10952.24996911","24459086808.776905","202524001250.49260000"
"2020-09-16 00:00:00 UTC+0","10787.58020808","23802088944.396893","199044338127.62628000"
"2020-09-15 00:00:00 UTC+0","10661.09623514","23526143436.490395","197010021430.24030000"
"2020-09-14 00:00:00 UTC+0","10328.86606599","21057424433.480133","190922719938.23080000"
"2020-09-13 00:00:00 UTC+0","10439.38467226","19955498078.251053","192997988416.48070000"
"2020-09-12 00:00:00 UTC+0","10378.22304458","20796810115.947914","192111562749.93390000"
"2020-09-11 00:00:00 UTC+0","10342.15939121","77545788530.614360","191180566587.05850000"
"2020-09-10 00:00:00 UTC+0","10230.15469936","21357083446.312523","188757938083.84296000"
"2020-09-09 00:00:00 UTC+0","10125.01495607","47780699209.092360","186825391248.72630000"
"2020-09-08 00:00:00 UTC+0","10359.44521699","26560146962.232750","191501904758.68698000"
"2020-09-07 00:00:00 UTC+0","10260.01772775","28801019507.333485","189621410257.03525000"
"2020-09-06 00:00:00 UTC+0","10177.78971805","56430042198.691710","188092098308.35250000"
"2020-09-05 00:00:00 UTC+0","10484.47039227","27623487077.068820","194040447575.93134000"
"2020-09-04 00:00:00 UTC+0","10197.45982277","49411126240.518580","188438095255.46017000"
"2020-09-03 00:00:00 UTC+0","11418.25475692","26038738388.798878","210746091569.71368000"
"2020-09-02 00:00:00 UTC+0","11895.22534535","25232603061.534930","221315690777.34525000"
"2020-09-01 00:00:00 UTC+0","11672.32410494","21077276617.866400","215921598551.33038000"
"2020-08-31 00:00:00 UTC+0","11701.00400866","19909556666.601448","216179629567.18042000"
"2020-08-30 00:00:00 UTC+0","11481.48182332","18415439613.538937","212114842611.54290000"
"2020-08-29 00:00:00 UTC+0","11519.11838816","19271253870.829920","212799723684.94672000"
"2020-08-28 00:00:00 UTC+0","11300.39836381","21595917446.043972","208747591910.15524000"
"2020-08-27 00:00:00 UTC+0","11465.00256403","20869928785.800804","211778947737.22385000"
"2020-08-26 00:00:00 UTC+0","11350.75347321","23423332918.936924","209658632328.37000000"
"2020-08-25 00:00:00 UTC+0","11758.82812037","20061559392.103256","217410678530.35837000"
"2020-08-24 00:00:00 UTC+0","11647.92812093","18467219109.184135","215347356765.46130000"
"2020-08-23 00:00:00 UTC+0","11676.38530508","19572783953.578960","215641597239.98148000"
"2020-08-22 00:00:00 UTC+0","11515.12429873","23406354443.011192","212896669545.74980000"
"2020-08-21 00:00:00 UTC+0","11861.83657728","20353349054.591465","219044968220.88754000"
"2020-08-20 00:00:00 UTC+0","11733.27897086","23384200655.888924","216660276172.50520000"
"2020-08-19 00:00:00 UTC+0","11949.61097063","24825715158.705486","220980135332.21396000"
"2020-08-18 00:00:00 UTC+0","12272.46580816","25481896190.555748","226536103501.86350000"
"2020-08-17 00:00:00 UTC+0","11901.77648830","19209711614.408510","219750735622.69547000"
"2020-08-16 00:00:00 UTC+0","11864.90581016","21285690552.515503","219049736823.33340000"
"2020-08-15 00:00:00 UTC+0","11777.39132249","21650925951.996807","216916952670.30250000"
"2020-08-14 00:00:00 UTC+0","11817.16403880","24755770184.138535","217185020504.78033000"
"2020-08-13 00:00:00 UTC+0","11579.86795160","22803776234.977760","213770877597.90494000"
"2020-08-12 00:00:00 UTC+0","11398.67106090","24448699831.264720","210825577055.42203000"
"2020-08-11 00:00:00 UTC+0","11862.93801270","24145919191.344177","218920276229.41245000"
"2020-08-10 00:00:00 UTC+0","11682.85146915","17051550190.814676","215621627427.59085000"
"2020-08-09 00:00:00 UTC+0","11739.13100641","17286825185.217506","216526346494.08014000"
"2020-08-08 00:00:00 UTC+0","11571.48798068","21624736673.079872","213579066889.25037000"
"2020-08-07 00:00:00 UTC+0","11768.12774224","21793317050.968628","217128467890.10898000"
"2020-08-06 00:00:00 UTC+0","11719.26352395","22359870185.209130","216249264843.70206000"
"2020-08-05 00:00:00 UTC+0","11181.91750803","20527193170.963608","206583502227.55646000"
"2020-08-04 00:00:00 UTC+0","11230.90776275","20583344056.841503","207218525401.74573000"
"2020-08-03 00:00:00 UTC+0","11066.30624059","27584591853.069736","204126077224.64600000"
"2020-08-02 00:00:00 UTC+0","11812.09430727","26198946496.277836","217741425308.62857000"
"2020-08-01 00:00:00 UTC+0","11325.55152727","22329797905.441616","208933774575.14890000"
"2020-07-31 00:00:00 UTC+0","11116.30716369","22265381996.186665","205200775318.21756000"
"2020-07-30 00:00:00 UTC+0","11093.61224044","23642111784.048485","204969785090.67610000"
"2020-07-29 00:00:00 UTC+0","10904.91652692","27637575180.450962","201144184191.06567000"
"2020-07-28 00:00:00 UTC+0","10962.25848121","34694788843.590096","202191797991.40768000"
"2020-07-27 00:00:00 UTC+0","9925.75139748","19713211084.561710","183064851468.00018000"
"2020-07-26 00:00:00 UTC+0","9691.82513892","36726067828.366100","178740874539.49573000"
"2020-07-25 00:00:00 UTC+0","9535.93879574","35810926084.943210","175865705417.72916000"
"2020-07-24 00:00:00 UTC+0","9589.81771944","26966148756.408127","176821599773.56787000"
"2020-07-23 00:00:00 UTC+0","9514.30498763","19702428931.328556","175370017196.67540000"
"2020-07-22 00:00:00 UTC+0","9384.37975190","20048075731.251120","173036757675.67250000"
"2020-07-21 00:00:00 UTC+0","9163.15965458","17080393205.346090","168936986921.46805000"
"2020-07-20 00:00:00 UTC+0","9202.61583950","16085385661.984406","169692625141.80430000"
"2020-07-19 00:00:00 UTC+0","9168.40273656","15638459042.903372","169031588403.36658000"
"2020-07-18 00:00:00 UTC+0","9156.27658312","16500659021.756384","168760444137.05035000"
"2020-07-17 00:00:00 UTC+0","9136.48337636","18760484380.276333","168496782960.89890000"
"2020-07-16 00:00:00 UTC+0","9203.37143518","16565948994.906210","169758848797.97320000"
"2020-07-15 00:00:00 UTC+0","9247.06069596","19147263017.229504","170451532161.73575000"
"2020-07-14 00:00:00 UTC+0","9240.76251972","18245667827.005356","170370727819.23874000"
"2020-07-13 00:00:00 UTC+0","9297.47963587","17173962879.687658","171364106456.32056000"
"2020-07-12 00:00:00 UTC+0","9234.31467471","16167064476.282873","170191069703.26535000"
"2020-07-11 00:00:00 UTC+0","9282.91363884","18224423467.742800","171104767641.88345000"
"2020-07-10 00:00:00 UTC+0","9235.71630206","19480413474.236183","170198606143.62830000"
"2020-07-09 00:00:00 UTC+0","9432.17251583","20708592426.034850","173809293389.63837000"
"2020-07-08 00:00:00 UTC+0","9253.63098024","18945747769.317410","170510411872.01380000"
"2020-07-07 00:00:00 UTC+0","9342.37649263","21987059041.689262","172136257752.37120000"
"2020-07-06 00:00:00 UTC+0","9087.40731258","17324463886.377956","167429736492.90482000"
"2020-07-05 00:00:00 UTC+0","9132.90836953","16643732672.692139","168258822207.29507000"
"2020-07-04 00:00:00 UTC+0","9071.38504278","17420495829.394330","167116284671.21997000"
"2020-07-03 00:00:00 UTC+0","9094.31807217","19379463385.296654","167604994105.34857000"
"2020-07-02 00:00:00 UTC+0","9230.67299859","20005031554.019035","170031996602.76715000"
"2020-07-01 00:00:00 UTC+0","9149.72199676","19741435780.485840","168558715595.07886000"
"2020-06-30 00:00:00 UTC+0","9185.16654065","19754459582.747160","169175896894.16483000"
"2020-06-29 00:00:00 UTC+0","9139.90327630","19665935216.701470","168334049772.47260000"
"2020-06-28 00:00:00 UTC+0","9013.90556468","21515626881.097790","166004979429.79742000"
"2020-06-27 00:00:00 UTC+0","9166.48636042","22429204010.635517","168807143703.19455000"
"2020-06-26 00:00:00 UTC+0","9258.66716101","23499175984.216710","170495281892.45944000"
"2020-06-25 00:00:00 UTC+0","9288.06177449","23183760291.754440","171028279701.50320000"
"2020-06-24 00:00:00 UTC+0","9624.68429183","17756804210.055347","177187041226.59833000"
"2020-06-23 00:00:00 UTC+0","9678.68320898","24768621256.838917","178128652479.62244000"
"2020-06-22 00:00:00 UTC+0","9298.36082912","18986237382.053703","171192409474.14010000"
"2020-06-21 00:00:00 UTC+0","9360.24796820","19774464252.766605","172323213442.36550000"
"2020-06-20 00:00:00 UTC+0","9312.78010450","23738525501.718760","171101646024.01280000"
"2020-06-19 00:00:00 UTC+0","9399.76721713","20601074385.503212","173034439845.62103000"
"2020-06-18 00:00:00 UTC+0","9463.36141431","23643218251.137486","174231189757.19040000"
"2020-06-17 00:00:00 UTC+0","9524.92661691","26391020757.045525","175075304218.30185000"
"2020-06-16 00:00:00 UTC+0","9431.71926220","29160908896.896835","173598215783.88248000"
"2020-06-15 00:00:00 UTC+0","9345.96090772","18836155988.901707","172116372679.33923000"
"2020-06-14 00:00:00 UTC+0","9469.47345616","19693461096.502857","174275005803.05463000"
"2020-06-13 00:00:00 UTC+0","9469.53329751","23601462338.138706","174266571295.67957000"
"2020-06-12 00:00:00 UTC+0","9325.99685620","31225155444.619790","171615707160.27472000"
"2020-06-11 00:00:00 UTC+0","9874.89868183","24398738299.650776","181705166673.57462000"
"2020-06-10 00:00:00 UTC+0","9767.00531666","22844271951.206215","179709840753.79750000"
"2020-06-09 00:00:00 UTC+0","9773.02951310","21154971285.091440","179810911053.20026000"
"2020-06-08 00:00:00 UTC+0","9738.60335683","23856639264.762486","179167717944.46164000"
"2020-06-07 00:00:00 UTC+0","9662.85870900","19374357195.060360","177901732349.93213000"
"2020-06-06 00:00:00 UTC+0","9636.96552705","23447982002.194830","177373937377.29663000"
"2020-06-05 00:00:00 UTC+0","9776.20299179","24903069188.397156","179830985954.85498000"
"2020-06-04 00:00:00 UTC+0","9645.22786936","25222025158.955080","177416480472.83005000"
"2020-06-03 00:00:00 UTC+0","9515.24385866","36841150778.644100","175463166971.51956000"
"2020-06-02 00:00:00 UTC+0","10167.93069333","33702539853.509113","186932702065.96875000"
"2020-06-01 00:00:00 UTC+0","9466.96178143","27396663221.152317","174105710752.04755000"
"2020-05-31 00:00:00 UTC+0","9662.70587255","30231487421.644287","177978616382.68933000"
"2020-05-30 00:00:00 UTC+0","9427.12037339","28880265574.932682","173355014878.47960000"
"2020-05-29 00:00:00 UTC+0","9546.04563504","31771100326.333370","175534414971.32306000"
"2020-05-28 00:00:00 UTC+0","9174.11856400","28916177009.890633","168615778509.82266000"
"2020-05-27 00:00:00 UTC+0","8839.13066327","26860828302.615430","162547226896.53772000"
"2020-05-26 00:00:00 UTC+0","8883.69176986","29130957734.103832","163333743988.58344000"
"2020-05-25 00:00:00 UTC+0","8731.84852587","29437505507.203728","161407638875.36517000"
"2020-05-24 00:00:00 UTC+0","9170.36106351","26159735072.083897","168614573110.75775000"
"2020-05-23 00:00:00 UTC+0","9131.76727508","27700943119.837180","168309812992.51340000"
"2020-05-22 00:00:00 UTC+0","9059.96250687","35965016693.724060","166569335290.83960000"
"2020-05-21 00:00:00 UTC+0","9526.50759301","34829170074.824920","175227227252.90580000"
"2020-05-20 00:00:00 UTC+0","9760.19893716","37077538114.720870","179127815802.66245000"
"2020-05-19 00:00:00 UTC+0","9708.43985879","38922896809.954410","178446153576.46417000"
"2020-05-18 00:00:00 UTC+0","9666.32719340","35650032953.969925","177224284369.13160000"
"2020-05-17 00:00:00 UTC+0","9375.29710843","34146492788.290554","172309401206.74423000"
"2020-05-16 00:00:00 UTC+0","9309.29535941","44866846516.379740","170983863891.47488000"
"2020-05-15 00:00:00 UTC+0","9796.49452702","52076585310.723930","179398095871.33980000"
"2020-05-14 00:00:00 UTC+0","9283.08601266","44239951916.523190","170593350055.82486000"
"2020-05-13 00:00:00 UTC+0","8788.46674941","39515455755.725240","161474125336.40500000"
"2020-05-12 00:00:00 UTC+0","8604.75159102","57996080837.490005","158113540964.46692000"
"2020-05-11 00:00:00 UTC+0","8752.61708775","61704475184.533140","160814678353.70770000"
"2020-05-10 00:00:00 UTC+0","9566.77718721","46706541180.098660","175752574354.63544000"
"2020-05-09 00:00:00 UTC+0","9821.81131530","50955646313.405790","180421762956.34860000"
"2020-05-08 00:00:00 UTC+0","9959.16641626","61712313964.691860","182927847431.44946000"
"2020-05-07 00:00:00 UTC+0","9144.68703972","48538811466.802704","167950864937.14680000"
"2020-05-06 00:00:00 UTC+0","9003.24055762","43436234291.971070","165335617639.04947000"
"2020-05-05 00:00:00 UTC+0","8884.40781358","44698213713.391270","162341412439.88123000"
"2020-05-04 00:00:00 UTC+0","8888.67191269","45617019157.373230","163036842346.68604000"
"2020-05-03 00:00:00 UTC+0","8966.30701469","39177855720.332450","164603123455.99927000"
"2020-05-02 00:00:00 UTC+0","8824.81841355","44773967197.552020","161989355178.82224000"
"2020-05-01 00:00:00 UTC+0","8610.63580374","65838312160.090670","158042623264.39160000"
"2020-04-30 00:00:00 UTC+0","8744.43028702","60399592065.540530","160483573440.17792000"
"2020-04-29 00:00:00 UTC+0","7758.23025519","32855687796.969097","142370212777.14210000"
"2020-04-28 00:00:00 UTC+0","7774.28155445","35205525351.895310","142649802462.82930000"
"2020-04-27 00:00:00 UTC+0","7683.86741508","33760863612.125053","140977260141.33173000"
"2020-04-26 00:00:00 UTC+0","7538.55768728","31610167152.118294","138298135122.85803000"
"2020-04-25 00:00:00 UTC+0","7495.39358750","33233126912.999897","137493716065.40060000"
"2020-04-24 00:00:00 UTC+0","7382.79314412","41032858925.235950","135414822709.73111000"
"2020-04-23 00:00:00 UTC+0","7109.99529118","30819547915.344400","130398643209.39326000"
"2020-04-22 00:00:00 UTC+0","6842.03859763","30093303601.390720","125473149029.11520000"
"2020-04-21 00:00:00 UTC+0","6856.45627835","35276609104.457115","125724610427.89977000"
"2020-04-20 00:00:00 UTC+0","7127.51194969","29714765522.325314","130680700686.31035000"
"2020-04-19 00:00:00 UTC+0","7242.51092949","30035235468.331100","132775323305.43571000"
"2020-04-18 00:00:00 UTC+0","7035.26150399","31701906839.621475","128961704237.38853000"
"2020-04-17 00:00:00 UTC+0","7059.92622476","45752002264.274315","129402884477.95892000"
"2020-04-16 00:00:00 UTC+0","6629.43173803","29692916171.011845","121499498109.80829000"
"2020-04-15 00:00:00 UTC+0","6860.17853570","33837365577.449770","125713883015.64563000"
"2020-04-14 00:00:00 UTC+0","6857.53853751","38062368291.081570","125651103790.21225000"
"2020-04-13 00:00:00 UTC+0","6913.15878747","34544392366.049430","126655463658.31227000"
"2020-04-12 00:00:00 UTC+0","6878.78121259","30280054180.288370","125980543742.36499000"
"2020-04-11 00:00:00 UTC+0","6864.69425701","37828011010.901600","125740858699.27551000"
"2020-04-10 00:00:00 UTC+0","7294.48887512","34921486435.060486","133598651281.71776000"
"2020-04-09 00:00:00 UTC+0","7342.29160115","38922547592.862114","134518720640.02340000"
"2020-04-08 00:00:00 UTC+0","7196.78220244","43386074290.714680","131782164465.85344000"
"2020-04-07 00:00:00 UTC+0","7297.63555829","45370138560.824850","133484854333.44951000"
"2020-04-06 00:00:00 UTC+0","6788.04827261","31885662165.014910","124272363451.93964000"
"2020-04-05 00:00:00 UTC+0","6859.42492372","35009177102.132410","125564427826.17566000"
"2020-04-04 00:00:00 UTC+0","6732.85201839","39867535857.253870","123234164427.70816000"
"2020-04-03 00:00:00 UTC+0","6807.89701789","47638672293.737830","124719708453.63535000"
"2020-04-02 00:00:00 UTC+0","6640.79766631","35886963977.715260","120921617010.34784000"
"2020-04-01 00:00:00 UTC+0","6421.70541389","32287674952.178200","117750205634.39989000"
"2020-03-31 00:00:00 UTC+0","6403.14123557","34907149977.579210","117151628726.53436000"
"2020-03-30 00:00:00 UTC+0","5915.33715479","25923471292.176422","108551603303.50957000"
"2020-03-29 00:00:00 UTC+0","6255.00039869","35231848358.551440","114171796491.49913000"
"2020-03-28 00:00:00 UTC+0","6397.82632833","32910551599.472366","117019679177.81361000"
"2020-03-27 00:00:00 UTC+0","6765.56207893","34840544710.108880","123732739823.46250000"
"2020-03-26 00:00:00 UTC+0","6695.90061840","42082295491.030780","122445336599.19923000"
"2020-03-25 00:00:00 UTC+0","6730.17378237","45846522059.373184","123064256188.85924000"
"2020-03-24 00:00:00 UTC+0","6456.34748596","45578824447.645770","118046727572.54510000"
"2020-03-23 00:00:00 UTC+0","5859.64743030","37255748385.303940","107128564670.89128000"
"2020-03-22 00:00:00 UTC+0","6145.77089125","40189198131.463170","112349835902.32983000"
"2020-03-21 00:00:00 UTC+0","6195.60350526","50936770688.253960","113030383272.51407000"
"2020-03-20 00:00:00 UTC+0","6170.20060024","48056214948.156490","112778383593.49141000"
"2020-03-19 00:00:00 UTC+0","5376.28074785","37618067230.414050","98259998309.05324000"
"2020-03-18 00:00:00 UTC+0","5389.41577503","36007089253.822556","98079756006.79294000"
"2020-03-17 00:00:00 UTC+0","5032.50135149","44034438467.966835","91962797384.28253000"
"2020-03-16 00:00:00 UTC+0","5397.93335744","32985693209.747830","98632587514.00247000"
"2020-03-15 00:00:00 UTC+0","5214.18911238","36054625746.828170","95216478864.65564000"
"2020-03-14 00:00:00 UTC+0","5542.81954237","74329688818.103970","101262945297.35811000"
"2020-03-13 00:00:00 UTC+0","5142.99045902","50009548492.074860","93092131086.97026000"
"2020-03-12 00:00:00 UTC+0","7935.52204017","38689036552.811250","144948460093.29614000"
"2020-03-11 00:00:00 UTC+0","7906.73152851","40882213633.946490","144410718987.88852000"
"2020-03-10 00:00:00 UTC+0","7921.33200691","45678665163.110170","144664117909.40770000"
"2020-03-09 00:00:00 UTC+0","8041.36553807","39132209137.697235","147076617271.68850000"
"2020-03-08 00:00:00 UTC+0","8902.20195011","36764763103.122360","162543409238.00458000"
"2020-03-07 00:00:00 UTC+0","9135.84506603","41388087588.442690","166791067805.42844000"
"2020-03-06 00:00:00 UTC+0","9038.87032323","38122635173.150440","165070261612.78800000"
"2020-03-05 00:00:00 UTC+0","8758.64699319","38832067216.877880","159869936941.09732000"
"2020-03-04 00:00:00 UTC+0","8756.71857674","68336042797.388500","159816567727.14258000"
"2020-03-03 00:00:00 UTC+0","8905.87610426","59776629742.571250","162521881368.87580000"
"2020-03-02 00:00:00 UTC+0","8567.80224868","34310775733.322155","155934421965.27280000"
"2020-03-01 00:00:00 UTC+0","8552.98911858","33291626663.006737","156047250857.11172000"
"2020-02-29 00:00:00 UTC+0","8717.33143136","41297721067.301820","159030381910.26715000"
"2020-02-28 00:00:00 UTC+0","8781.17528220","43045469000.976750","160149975301.41962000"
"2020-02-27 00:00:00 UTC+0","8801.65712947","45140119229.636024","160731785487.81490000"
"2020-02-26 00:00:00 UTC+0","9345.34270173","39441760776.318504","170478976467.62380000"
"2020-02-25 00:00:00 UTC+0","9670.96080647","41928789500.122960","175872097740.40662000"
"2020-02-24 00:00:00 UTC+0","9946.71612347","38743680759.328580","181368043820.09412000"
"2020-02-23 00:00:00 UTC+0","9658.60605838","32555342237.084362","176097270350.48310000"
"2020-02-22 00:00:00 UTC+0","9673.01180027","37678167400.719240","176701844101.55685000"
"2020-02-21 00:00:00 UTC+0","9608.16918128","53579139400.808470","174871048291.16623000"
"2020-02-20 00:00:00 UTC+0","9618.40924825","50502739123.753830","175312937106.92148000"
"2020-02-19 00:00:00 UTC+0","10133.81741708","54648014949.724960","184918071499.10074000"
"2020-02-18 00:00:00 UTC+0","9723.60502642","48517591137.467995","176547652266.39673000"
"2020-02-17 00:00:00 UTC+0","9943.67360258","42364906261.054800","181221481668.74070000"
"2020-02-16 00:00:00 UTC+0","9894.13612379","51460340288.898056","180265718400.57037000"
"2020-02-15 00:00:00 UTC+0","10320.15714051","50206573483.049774","187680301470.73926000"
